Ömerli_x,Darlık,Elmalı,Terkos_x,Alibey_x,Büyükçekmece,Sazlıdere,Kazandere_x,Pabuçdere_x,Istrancalar,Date,Ömerli_y,Darlik,Elmali,Terkos_y,B.çekmece,Sazlidere,Alibey_y,Kazandere_y,Pabuçdere_y,ıstırancalar,Unnamed: 11,Istanbul_Daily_Consumption
0.6844,0.7305,0.641,0.6541,0.4824,0.7678,0.5801,0.8358,0.7678,0.4039,2022-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3231873
0.6844,0.7267,0.6373,0.6524,0.4783,0.7641,0.5775,0.8234,0.759,0.4044,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3245194
0.6829,0.7219,0.6335,0.6506,0.4751,0.7603,0.5756,0.8198,0.7488,0.4051,2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3257817
0.6829,0.7177,0.6292,0.6472,0.4726,0.7565,0.5727,0.8122,0.7408,0.385,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3219514
0.6822,0.7134,0.6248,0.6437,0.4686,0.7547,0.5699,0.8074,0.7351,0.3787,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3307597
0.6807,0.7102,0.6204,0.6402,0.4645,0.7492,0.5681,0.7959,0.7287,0.3708,2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3280297
0.6785,0.7071,0.616,0.6368,0.4613,0.7455,0.5664,0.7895,0.7211,0.3618,2022-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3361538
0.6778,0.7033,0.6117,0.635,0.4589,0.7437,0.5646,0.7767,0.7115,0.3541,2022-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3324817
0.6764,0.6991,0.606,0.6316,0.4549,0.74,0.562,0.7713,0.7033,0.3464,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3291853
0.6749,0.6953,0.601,0.6282,0.4517,0.7363,0.5594,0.7648,0.6974,0.3383,2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3271131
0.6742,0.6916,0.5964,0.6264,0.4485,0.7326,0.5578,0.7634,0.6908,0.3361,2022-08-03,0.0,0.0,0.0,3.55,0.0,0.75,0.0,0.0,0.0,1.16,,3269127
0.6727,0.6868,0.5911,0.623,0.4437,0.729,0.5554,0.7562,0.6828,0.3334,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3301594
0.6713,0.6826,0.587,0.6196,0.4405,0.7253,0.5537,0.7434,0.6754,0.3329,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,,3334834
0.6698,0.6783,0.5828,0.6161,0.4373,0.7216,0.5521,0.7376,0.6648,0.3323,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3301925
0.6677,0.6735,0.5786,0.6144,0.4334,0.718,0.5499,0.7351,0.653,0.3294,2022-08-07,0.45,2.0,10.43,0.0,0.6,3.25,13.4,8.6,7.98,1.43,,3247153
0.6662,0.6693,0.575,0.611,0.4295,0.7161,0.5476,0.7305,0.6421,0.3282,2022-08-08,0.0,2.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,,3285742
0.6648,0.6655,0.5714,0.6076,0.4263,0.7125,0.5453,0.7253,0.6338,0.3293,2022-08-09,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,,3364908
0.6633,0.6613,0.5677,0.6042,0.424,0.7088,0.5446,0.7211,0.6231,0.3273,2022-08-10,0.67,0.0,1.47,0.0,0.2,1.5,0.0,6.25,0.0,3.71,,3218112
0.6619,0.6581,0.5641,0.6025,0.4201,0.707,0.544,0.7131,0.6153,0.3266,2022-08-11,0.0,0.0,0.0,0.0,1.35,1.75,0.0,2.24,0.0,0.0,,3076591
0.6597,0.6533,0.5599,0.6008,0.4178,0.7033,0.5433,0.7081,0.608,0.324,2022-08-12,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,,3248450
0.6576,0.6491,0.5557,0.5974,0.4139,0.6996,0.5419,0.6986,0.5967,0.3221,2022-08-13,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3284450
0.6554,0.6453,0.5516,0.594,0.4108,0.6978,0.5412,0.6881,0.5874,0.3205,2022-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6,25.16,0.0,,3257975
0.654,0.6416,0.5474,0.5906,0.4078,0.6959,0.5405,0.6889,0.5798,0.319,2022-08-15,97.4,42.6,93.7,3.32,9.0,0.5,27.2,2.6,1.45,3.5,,3073504
0.6597,0.6395,0.5969,0.5906,0.4085,0.6941,0.5419,0.6872,0.5747,0.3182,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3112696
0.659,0.6363,0.5938,0.5889,0.4047,0.6923,0.5412,0.6778,0.568,0.317,2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,4.17,,3228928
0.6576,0.6326,0.5906,0.5855,0.4017,0.6886,0.5405,0.6725,0.5601,0.3148,2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3336474
0.6526,0.6296,0.588,0.5838,0.3979,0.6849,0.5391,0.6647,0.5539,0.3122,2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3390386
0.6504,0.6263,0.5854,0.5821,0.3941,0.6813,0.5375,0.6555,0.5436,0.3102,2022-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348774
0.6483,0.623,0.5823,0.5804,0.3919,0.6776,0.5366,0.6462,0.5349,0.3084,2022-08-21,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,,3309411
0.6461,0.6201,0.5786,0.5788,0.3881,0.6739,0.5348,0.6446,0.5255,0.3012,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3367247
0.644,0.6171,0.5766,0.5771,0.3844,0.6703,0.5338,0.6325,0.5203,0.2998,2022-08-23,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.95,0.93,,3380835
0.6411,0.6149,0.5745,0.5754,0.3807,0.6666,0.532,0.6268,0.5131,0.2982,2022-08-24,1.31,0.4,26.1,24.47,3.8,8.5,6.2,11.8,4.59,13.52,,3240808
0.6376,0.6127,0.5786,0.5771,0.3821,0.6629,0.532,0.6168,0.5051,0.2802,2022-08-25,4.9,23.6,7.72,8.17,20.29,20.25,7.4,0.4,0.45,1.82,,2956106
0.6369,0.6113,0.5781,0.5771,0.3926,0.6648,0.5348,0.6084,0.499,0.6113,2022-08-26,0.0,0.0,0.0,0.0,0.0,0.75,12.5,0.0,0.0,0.0,,3099598
0.6347,0.6083,0.5771,0.5754,0.3911,0.6629,0.5338,0.6014,0.4955,0.61,2022-08-27,6.5,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,,3148786
0.6326,0.605,0.575,0.5754,0.3934,0.6593,0.532,0.5977,0.489,0.6048,2022-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3110906
0.6305,0.6024,0.5724,0.5754,0.3896,0.6574,0.5302,0.5914,0.4806,0.4811,2022-08-29,0.49,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,,3197831
0.6283,0.5991,0.5703,0.5737,0.3874,0.6538,0.5284,0.5845,0.4728,0.3631,2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,4.35,7.29,,3271481
0.6262,0.5958,0.5693,0.5704,0.3851,0.6501,0.5267,0.5771,0.4657,0.3198,2022-08-31,1.48,1.2,0.0,0.0,0.0,1.0,0.9,0.2,0.2,0.0,,3102962
0.6241,0.5936,0.5672,0.5704,0.3836,0.6464,0.5259,0.561,0.4591,0.4811,2022-09-01,0.0,0.0,0.0,0.0,1.35,0.0,0.6,0.0,0.0,0.0,,3143393
0.6206,0.5907,0.5703,0.5704,0.3807,0.6446,0.5241,0.5638,0.4507,0.3859,2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,17.63,0.0,,3224087
0.6171,0.5877,0.5724,0.5704,0.377,0.6409,0.5207,0.5532,0.4455,0.3814,2022-09-03,1.09,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,3169634
0.6115,0.5844,0.5698,0.5687,0.3747,0.6391,0.5191,0.5572,0.443,0.3765,2022-09-04,33.71,60.2,1.77,0.71,0.0,0.0,0.5,6.4,3.96,3.41,,3037892
0.6086,0.5841,0.5667,0.567,0.3718,0.6354,0.5176,0.5506,0.4371,0.3534,2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,,3102503
0.6045,0.5811,0.5646,0.5653,0.3689,0.6317,0.516,0.5422,0.4306,0.3387,2022-09-06,0.0,3.6,0.57,0.0,0.0,0.0,0.65,0.0,0.0,0.0,,3050953
0.6017,0.5797,0.5615,0.562,0.366,0.6262,0.5144,0.5336,0.4229,0.3162,2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3113464
0.5968,0.5763,0.5594,0.5603,0.363,0.6226,0.5128,0.5257,0.4145,0.3197,2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3211805
0.5916,0.5738,0.5573,0.5586,0.3609,0.6189,0.5113,0.5198,0.4053,0.3228,2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3236845
0.5868,0.5708,0.5547,0.5569,0.3587,0.6171,0.5099,0.5076,0.3957,0.3259,2022-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3273689
0.5806,0.5679,0.5531,0.5553,0.3565,0.6134,0.5084,0.493,0.3861,0.3281,2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.47,2.73,,3320056
0.5754,0.565,0.551,0.5536,0.3537,0.6097,0.507,0.4802,0.3775,0.3309,2022-09-12,0.0,3.2,0.0,1.12,0.7,0.75,1.2,0.2,0.2,0.47,,3114629
0.5692,0.5635,0.5479,0.5536,0.3522,0.606,0.5055,0.4829,0.3723,0.3491,2022-09-13,0.0,0.6,0.64,0.0,0.0,0.0,0.0,9.6,0.0,0.0,,3080524
0.5631,0.5602,0.5417,0.5519,0.3494,0.6042,0.5048,0.4802,0.3666,0.3361,2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3143238
0.559,0.5569,0.5406,0.5486,0.3465,0.6005,0.5048,0.4758,0.3552,0.3382,2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3223987
0.5549,0.5547,0.5401,0.5453,0.3437,0.5969,0.5035,0.4706,0.3488,0.3413,2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3228188
0.5495,0.5514,0.538,0.542,0.3395,0.5932,0.5021,0.4625,0.3388,0.3425,2022-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3390383
0.5441,0.5488,0.5349,0.5386,0.3367,0.5914,0.5001,0.4485,0.3317,0.3436,2022-09-18,0.0,0.0,0.35,5.15,0.0,0.0,0.0,16.18,4.07,2.45,,3240247
0.5387,0.5455,0.5323,0.537,0.3339,0.5877,0.4988,0.4556,0.3322,0.3473,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3196461
0.5334,0.5429,0.5286,0.5353,0.3297,0.584,0.4961,0.4478,0.3264,0.3486,2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3120854
0.528,0.5394,0.5255,0.532,0.3269,0.5804,0.4944,0.4492,0.3191,0.35,2022-09-21,0.0,13.72,3.94,10.18,2.8,1.75,4.4,16.4,23.84,10.84,,3117015
0.5234,0.5366,0.5229,0.5304,0.3235,0.5767,0.4917,0.4471,0.3171,0.3299,2022-09-22,18.37,37.02,14.75,10.58,3.2,7.5,11.5,2.2,3.98,2.48,,3003164
0.524,0.5358,0.5255,0.5287,0.3249,0.5748,0.4908,0.4427,0.3129,0.3081,2022-09-23,1.76,2.6,1.31,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,3038037
0.5247,0.5322,0.5224,0.5271,0.3255,0.5712,0.4899,0.4446,0.3073,0.2834,2022-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3116144
0.5214,0.53,0.5203,0.5238,0.3242,0.5694,0.4891,0.4385,0.3022,0.2846,2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3248858
0.5181,0.5271,0.5167,0.5205,0.3228,0.5658,0.4875,0.4352,0.2914,0.2902,2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3167170
0.5154,0.5242,0.5156,0.5155,0.3221,0.5641,0.4842,0.4272,0.2859,0.2951,2022-09-27,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.45,,3107239
0.5134,0.522,0.5156,0.5123,0.3207,0.5605,0.4833,0.4143,0.2813,0.2971,2022-09-28,0.87,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3206027
0.5108,0.519,0.513,0.5106,0.3214,0.557,0.4825,0.4163,0.2732,0.3011,2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3208801
0.5082,0.5157,0.5104,0.5074,0.3221,0.5552,0.4817,0.415,0.2688,0.305,2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348492
0.5036,0.5128,0.5083,0.5057,0.3221,0.5516,0.4809,0.4177,0.2643,0.3084,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3321898
0.4996,0.5095,0.5068,0.5041,0.3207,0.5499,0.4786,0.4013,0.2546,0.3115,2022-10-02,8.86,6.2,6.85,7.59,7.1,7.52,8.68,0.0,0.0,0.37,,3192974
0.4944,0.5069,0.5063,0.5025,0.3228,0.5481,0.4779,0.3983,0.2515,0.3143,2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3116950
0.4905,0.5036,0.5047,0.5008,0.3228,0.5445,0.4763,0.3933,0.2445,0.3174,2022-10-04,4.6,11.6,2.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,3041219
0.4866,0.501,0.501,0.4992,0.3214,0.5428,0.4756,0.3954,0.243,0.3193,2022-10-05,0.45,1.31,13.53,0.93,0.0,1.49,0.2,0.0,0.0,0.0,,3022560
0.4827,0.4984,0.5005,0.4959,0.3187,0.5392,0.474,0.3912,0.2374,0.322,2022-10-06,1.27,3.2,2.43,2.05,9.2,9.0,3.4,0.0,0.0,0.0,,3048498
0.4788,0.4955,0.4995,0.4927,0.3159,0.5357,0.4726,0.3827,0.2291,0.3245,2022-10-07,0.85,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3058489
0.4762,0.4929,0.4974,0.4895,0.3146,0.5339,0.4705,0.3767,0.2205,0.3273,2022-10-08,0.45,0.4,0.0,0.0,0.0,0.75,0.01,0.0,0.0,0.0,,3062606
0.473,0.4904,0.4943,0.4878,0.3139,0.5303,0.4698,0.3761,0.2136,0.3296,2022-10-09,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3188045
0.4711,0.4878,0.4917,0.4862,0.3132,0.5285,0.4691,0.368,0.2095,0.3324,2022-10-10,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3095942
0.4698,0.4845,0.4891,0.483,0.3105,0.525,0.4684,0.3628,0.2012,0.336,2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,,3049772
0.4698,0.4812,0.4875,0.4814,0.3065,0.5214,0.4677,0.3546,0.1929,0.3375,2022-10-12,0.0,0.2,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3092392
0.4679,0.479,0.4849,0.4781,0.3045,0.5179,0.4663,0.3514,0.1868,0.3416,2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3079550
0.4653,0.476,0.4802,0.4749,0.3031,0.5161,0.4656,0.3447,0.1772,0.3437,2022-10-14,1.25,4.2,13.94,4.34,3.71,3.75,5.9,12.99,11.5,10.32,,3081801
0.4621,0.4731,0.4807,0.4733,0.3005,0.5126,0.4643,0.3465,0.1706,0.3549,2022-10-15,22.45,24.2,21.03,16.04,5.37,15.75,24.8,0.42,1.03,0.58,,3010286
0.4596,0.472,0.4932,0.4733,0.3011,0.5126,0.4637,0.3397,0.1655,0.3681,2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3136250
0.4576,0.4698,0.4911,0.4717,0.2998,0.509,0.4624,0.343,0.1627,0.3721,2022-10-17,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,,3006948
0.4583,0.4672,0.488,0.4685,0.2978,0.5055,0.4611,0.3465,0.155,0.3382,2022-10-18,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2928142
0.4583,0.4639,0.4854,0.4653,0.2958,0.5037,0.4605,0.3483,0.1499,0.3069,2022-10-19,5.24,2.4,0.43,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,2943842
0.4583,0.4613,0.4807,0.4637,0.2939,0.5019,0.4596,0.338,0.1442,0.3143,2022-10-20,0.0,1.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.85,,2976204
0.4583,0.4584,0.4766,0.4605,0.2912,0.5001,0.4587,0.338,0.1407,0.3223,2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3010354
0.4576,0.4555,0.4729,0.4573,0.288,0.4966,0.4579,0.3312,0.1355,0.3285,2022-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3088439
0.4576,0.4525,0.4714,0.4541,0.2841,0.493,0.4562,0.325,0.1287,0.3352,2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3177908
0.4557,0.4496,0.4672,0.4525,0.2795,0.4912,0.4553,0.3225,0.1223,0.341,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3056291
0.4526,0.4463,0.4641,0.4509,0.2744,0.4895,0.4536,0.3179,0.1144,0.347,2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3049839
0.4507,0.4437,0.4615,0.4477,0.2693,0.4877,0.4519,0.3145,0.1066,0.3508,2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3022508
0.4494,0.4408,0.4599,0.4461,0.2643,0.4859,0.4495,0.3141,0.1021,0.357,2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3000820
0.4475,0.4374,0.4568,0.4445,0.258,0.4824,0.4487,0.3102,0.0956,0.3622,2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3065268
0.4443,0.4341,0.4536,0.4429,0.2549,0.4806,0.4471,0.3054,0.0886,0.3662,2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3025923
0.4418,0.4316,0.45,0.4413,0.2506,0.477,0.4455,0.3033,0.0795,0.3286,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3123609
0.438,0.4286,0.4463,0.4398,0.2457,0.4753,0.4447,0.2972,0.0712,0.3114,2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3009149
0.4361,0.4261,0.4442,0.4382,0.2403,0.4717,0.4432,0.2958,0.0659,0.2999,2022-11-01,0.0,0.0,0.32,0.52,0.0,0.25,0.0,0.0,0.0,0.0,,2977598
0.4336,0.4231,0.4404,0.4366,0.2367,0.4717,0.4425,0.2904,0.0464,0.2892,2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3013773
0.4317,0.4205,0.4375,0.435,0.2325,0.4682,0.4417,0.2779,0.0447,0.278,2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3014219
0.4292,0.4172,0.4358,0.4334,0.229,0.4664,0.4402,0.2701,0.0342,0.2678,2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3014611
0.4261,0.4132,0.4321,0.4318,0.2255,0.4628,0.4388,0.267,0.0391,0.2589,2022-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3099209
0.4224,0.4106,0.4304,0.4303,0.2231,0.461,0.4373,0.2519,0.0322,0.2481,2022-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3153636
0.4186,0.4073,0.4288,0.4287,0.2191,0.4575,0.4352,0.2467,0.0325,0.2409,2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2982091
0.4149,0.4044,0.4254,0.4271,0.2173,0.4539,0.4345,0.2385,0.0315,0.2314,2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2989109
0.4112,0.4018,0.4233,0.4255,0.2145,0.4522,0.4331,0.2309,0.0325,0.2322,2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3000656
0.4081,0.3989,0.4192,0.424,0.2122,0.4486,0.4324,0.2227,0.0345,0.237,2022-11-10,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,3003874
0.4044,0.3956,0.4167,0.4224,0.2093,0.4468,0.4311,0.2139,0.0362,0.2431,2022-11-11,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3003099
0.4014,0.3923,0.4146,0.4192,0.2048,0.4451,0.4291,0.207,0.0342,0.2316,2022-11-12,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,,3039202
0.3983,0.3889,0.4129,0.4177,0.2026,0.4415,0.4285,0.1988,0.0369,0.233,2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3045734
0.3946,0.386,0.41,0.4161,0.2009,0.438,0.4272,0.1927,0.0348,0.2345,2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3008839
0.3903,0.3834,0.4083,0.4145,0.1987,0.4362,0.4247,0.1782,0.0335,0.2365,2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,,2997507
0.3867,0.3809,0.4048,0.413,0.1949,0.4344,0.4241,0.1672,0.0325,0.2408,2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2981862
0.3843,0.3779,0.4033,0.4114,0.1905,0.4308,0.4218,0.153,0.0292,0.2262,2022-11-17,4.06,2.2,3.34,4.74,1.3,2.25,2.0,8.68,7.51,4.25,,2963876
0.3831,0.375,0.4026,0.4083,0.1883,0.4291,0.421,0.1468,0.0236,0.2063,2022-11-18,0.42,0.29,1.96,1.72,0.0,0.25,0.3,0.66,0.8,0.5,,2969993
0.3794,0.372,0.4008,0.4067,0.1872,0.4255,0.4193,0.1385,0.0292,0.2084,2022-11-19,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.96,0.73,,3008248
0.3764,0.3691,0.399,0.4036,0.1861,0.4237,0.4177,0.1341,0.0319,0.2182,2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3127749
0.374,0.3658,0.3971,0.4005,0.1845,0.422,0.4168,0.1197,0.03,0.224,2022-11-21,7.45,7.8,3.26,30.73,22.4,26.45,14.93,16.2,15.24,18.63,,2972091
0.3704,0.3629,0.3946,0.4052,0.1851,0.4273,0.416,0.1179,0.0338,0.2372,2022-11-22,4.64,4.4,2.53,0.7,0.27,2.25,6.0,0.22,0.8,0.41,,2893956
0.3674,0.3592,0.3939,0.4021,0.1867,0.4237,0.4144,0.1083,0.0303,0.2642,2022-11-23,4.05,0.4,0.63,4.55,5.6,7.57,5.26,1.2,0.69,2.58,,2866012
0.3644,0.3562,0.3928,0.4005,0.1878,0.422,0.4137,0.1002,0.03,0.2733,2022-11-24,6.86,6.23,1.34,9.99,6.44,6.25,3.8,1.8,2.52,5.06,,2906572
0.3626,0.3537,0.3931,0.4021,0.1894,0.4237,0.4121,0.0854,0.0311,0.2847,2022-11-25,4.68,2.2,0.75,5.96,0.0,3.5,7.4,0.0,0.0,0.42,,2886393
0.3626,0.3511,0.3957,0.4021,0.1921,0.422,0.4137,0.0758,0.0328,0.2977,2022-11-26,0.0,0.29,0.74,0.52,0.0,0.18,0.4,0.0,0.0,0.0,,2998895
0.3626,0.3474,0.3953,0.3989,0.1938,0.4184,0.4121,0.0589,0.0384,0.3046,2022-11-27,0.0,0.0,0.53,2.54,0.0,0.25,0.99,10.77,7.27,17.41,,3041931
0.362,0.3426,0.3935,0.3958,0.1932,0.4166,0.4098,0.0472,0.0373,0.3156,2022-11-28,0.0,0.0,0.44,0.71,0.0,0.0,0.0,9.4,13.68,8.46,,2903999
0.362,0.3412,0.3917,0.3943,0.1921,0.4149,0.4083,0.0502,0.0359,0.3463,2022-11-29,1.86,1.2,0.62,2.95,0.9,1.0,2.2,11.6,16.21,13.58,,2912728
0.3638,0.339,0.3906,0.3912,0.1927,0.4113,0.4075,0.0538,0.0435,0.3731,2022-11-30,1.66,0.8,0.62,15.02,9.64,8.0,4.0,26.4,22.5,27.89,,2889392
0.3644,0.3353,0.3888,0.3912,0.1932,0.4131,0.4061,0.0618,0.0617,0.4925,2022-12-01,4.65,7.2,0.43,10.18,8.85,10.75,7.4,51.8,37.27,83.83,,2944012
0.3656,0.332,0.3898,0.3974,0.2015,0.4131,0.4061,0.0797,0.0712,0.6946,2022-12-02,3.83,10.6,3.41,24.46,3.48,5.25,6.0,5.57,4.11,7.31,,2885641
0.3662,0.3294,0.3884,0.4036,0.2082,0.4113,0.4061,0.0908,0.074,0.6927,2022-12-03,0.0,1.2,0.53,0.93,0.89,0.26,0.6,1.8,0.97,1.77,,2849907
0.3668,0.3268,0.3866,0.4052,0.2128,0.4113,0.4061,0.0985,0.0712,0.6897,2022-12-04,1.66,1.8,0.52,2.92,0.4,0.75,1.6,3.36,3.5,3.45,,3020806
0.3668,0.3239,0.3844,0.4052,0.2116,0.4078,0.4046,0.1029,0.0661,0.52,2022-12-05,3.64,6.4,1.53,5.74,0.2,1.0,3.8,7.14,5.8,3.69,,2921022
0.3668,0.321,0.3826,0.4083,0.2133,0.406,0.4039,0.1035,0.0598,0.6416,2022-12-06,1.24,3.2,0.0,3.32,0.0,0.0,0.0,0.0,0.21,3.62,,2860455
